Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
91;4.1;0.8;0.5;2.5;2018-07-18 19:48:26.193473
71;4.1;0.8;0.5;3.5;2018-07-18 19:48:27.194814
93;6.1;0.8;0.5;1.5;2018-07-18 19:48:28.195965
93;4.1;0.8;0.5;3.5;2018-07-18 19:48:29.197210
94;5.1;0.8;0.5;1.5;2018-07-18 19:48:30.198465
70;6.1;0.8;0.5;2.5;2018-07-18 19:48:31.199896
84;5.1;0.8;0.5;2.5;2018-07-18 19:48:32.201265
80;4.1;0.8;0.5;3.5;2018-07-18 19:48:33.202501
75;4.1;0.8;0.5;3.5;2018-07-18 19:48:34.203743
100;6.1;0.8;0.5;2.5;2018-07-18 19:48:35.204980
88;5.1;0.8;0.5;2.5;2018-07-18 19:48:36.206219
88;6.1;0.8;0.5;1.5;2018-07-18 19:48:37.207457
82;6.1;0.8;0.5;1.5;2018-07-18 19:48:38.207951
75;6.1;0.8;0.5;2.5;2018-07-18 19:48:39.209187
96;4.1;0.8;0.5;1.5;2018-07-18 19:48:40.210414
90;4.1;0.8;0.5;2.5;2018-07-18 19:48:41.211646
85;4.1;0.8;0.5;1.5;2018-07-18 19:48:42.212122
98;5.1;0.8;0.5;2.5;2018-07-18 19:48:43.213536
83;4.1;0.8;0.5;1.5;2018-07-18 19:48:44.214774
73;5.1;0.8;0.5;2.5;2018-07-18 19:48:45.216001
81;4.1;0.8;0.5;1.5;2018-07-18 19:48:46.217354
71;4.1;0.8;0.5;3.5;2018-07-18 19:48:47.218742
95;6.1;0.8;0.5;2.5;2018-07-18 19:48:48.220038
98;5.1;0.8;0.5;3.5;2018-07-18 19:48:49.221277
94;5.1;0.8;0.5;3.5;2018-07-18 19:48:50.222505
90;5.1;0.8;0.5;3.5;2018-07-18 19:48:51.223735
76;5.1;0.8;0.5;3.5;2018-07-18 19:48:52.225119
93;5.1;0.8;0.5;3.5;2018-07-18 19:48:53.226353
77;6.1;0.8;0.5;3.5;2018-07-18 19:48:54.227720
80;5.1;0.8;0.5;1.5;2018-07-18 19:48:55.229109
100;6.1;0.8;0.5;3.5;2018-07-18 19:48:56.230406
73;6.1;0.8;0.5;2.5;2018-07-18 19:48:57.231637
77;5.1;0.8;0.5;3.5;2018-07-18 19:48:58.232114
98;5.1;0.8;0.5;2.5;2018-07-18 19:48:59.233347
80;4.1;0.8;0.5;3.5;2018-07-18 19:49:00.236137
100;6.1;0.8;0.5;3.5;2018-07-18 19:49:01.237790
89;5.1;0.8;0.5;1.5;2018-07-18 19:49:02.239048
96;5.1;0.8;0.5;3.5;2018-07-18 19:49:03.240286
96;6.1;0.8;0.5;2.5;2018-07-18 19:49:04.241530
89;5.1;0.8;0.5;3.5;2018-07-18 19:49:05.242765
95;5.1;0.8;0.5;1.5;2018-07-18 19:49:06.243966
93;5.1;0.8;0.5;2.5;2018-07-18 19:49:07.245208
80;5.1;0.8;0.5;1.5;2018-07-18 19:49:08.246459
80;4.1;0.8;0.5;1.5;2018-07-18 19:49:09.247698
89;6.1;0.8;0.5;3.5;2018-07-18 19:49:10.247954
80;6.1;0.8;0.5;2.5;2018-07-18 19:49:11.248922
84;4.1;0.8;0.5;1.5;2018-07-18 19:49:12.250168
94;5.1;0.8;0.5;3.5;2018-07-18 19:49:13.251404
80;5.1;0.8;0.5;3.5;2018-07-18 19:49:14.252083
77;6.1;0.8;0.5;1.5;2018-07-18 19:49:15.253312
96;6.1;0.8;0.5;2.5;2018-07-18 19:49:16.254538
84;4.1;0.8;0.5;1.5;2018-07-18 19:49:17.255765
96;6.1;0.8;0.5;1.5;2018-07-18 19:49:18.260094
84;5.1;0.8;0.5;2.5;2018-07-18 19:49:19.261306
96;4.1;0.8;0.5;3.5;2018-07-18 19:49:20.262675
70;5.1;0.8;0.5;1.5;2018-07-18 19:49:21.263899
97;6.1;0.8;0.5;3.5;2018-07-18 19:49:22.265142
90;4.1;0.8;0.5;3.5;2018-07-18 19:49:23.266513
93;5.1;0.8;0.5;2.5;2018-07-18 19:49:24.267863
93;6.1;0.8;0.5;2.5;2018-07-18 19:49:25.269091
92;6.1;0.8;0.5;2.5;2018-07-18 19:49:26.270575
70;5.1;0.8;0.5;3.5;2018-07-18 19:49:27.271923
