Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
95;6.1;0.8;0.5;3.5;2018-07-10 15:57:09.531193
85;5.1;0.8;0.5;3.5;2018-07-10 15:57:10.531809
78;4.1;0.8;0.5;3.5;2018-07-10 15:57:11.533044
72;5.1;0.8;0.5;1.5;2018-07-10 15:57:12.534286
83;4.1;0.8;0.5;1.5;2018-07-10 15:57:13.535520
74;5.1;0.8;0.5;3.5;2018-07-10 15:57:14.536749
89;6.1;0.8;0.5;3.5;2018-07-10 15:57:15.537983
89;4.1;0.8;0.5;2.5;2018-07-10 15:57:16.539197
70;4.1;0.8;0.5;3.5;2018-07-10 15:57:17.540427
76;4.1;0.8;0.5;1.5;2018-07-10 15:57:18.541506
90;5.1;0.8;0.5;3.5;2018-07-10 15:57:19.542553
77;6.1;0.8;0.5;3.5;2018-07-10 15:57:20.543264
78;5.1;0.8;0.5;3.5;2018-07-10 15:57:21.544306
89;5.1;0.8;0.5;2.5;2018-07-10 15:57:22.545802
94;6.1;0.8;0.5;1.5;2018-07-10 15:57:23.547056
82;4.1;0.8;0.5;1.5;2018-07-10 15:57:24.548283
96;5.1;0.8;0.5;3.5;2018-07-10 15:57:25.549656
76;5.1;0.8;0.5;3.5;2018-07-10 15:57:26.550893
84;6.1;0.8;0.5;2.5;2018-07-10 15:57:27.552109
71;5.1;0.8;0.5;3.5;2018-07-10 15:57:28.553353
99;6.1;0.8;0.5;1.5;2018-07-10 15:57:29.554599
74;6.1;0.8;0.5;1.5;2018-07-10 15:57:30.555815
78;6.1;0.8;0.5;3.5;2018-07-10 15:57:31.556435
94;4.1;0.8;0.5;2.5;2018-07-10 15:57:32.557641
88;6.1;0.8;0.5;1.5;2018-07-10 15:57:33.558841
99;4.1;0.8;0.5;3.5;2018-07-10 15:57:34.560061
73;6.1;0.8;0.5;1.5;2018-07-10 15:57:35.561276
96;4.1;0.8;0.5;2.5;2018-07-10 15:57:36.562508
81;6.1;0.8;0.5;1.5;2018-07-10 15:57:37.563727
82;5.1;0.8;0.5;3.5;2018-07-10 15:57:38.564947
84;5.1;0.8;0.5;1.5;2018-07-10 15:57:39.566036
91;5.1;0.8;0.5;3.5;2018-07-10 15:57:40.567256
100;6.1;0.8;0.5;3.5;2018-07-10 15:57:41.567619
84;4.1;0.8;0.5;1.5;2018-07-10 15:57:42.568904
80;6.1;0.8;0.5;1.5;2018-07-10 15:57:43.570133
75;5.1;0.8;0.5;2.5;2018-07-10 15:57:44.571353
78;5.1;0.8;0.5;3.5;2018-07-10 15:57:45.571737
83;4.1;0.8;0.5;1.5;2018-07-10 15:57:46.572256
90;6.1;0.8;0.5;2.5;2018-07-10 15:57:47.573114
78;4.1;0.8;0.5;2.5;2018-07-10 15:57:48.574354
88;4.1;0.8;0.5;2.5;2018-07-10 15:57:49.575578
96;6.1;0.8;0.5;3.5;2018-07-10 15:57:50.576797
85;5.1;0.8;0.5;2.5;2018-07-10 15:57:51.578019
99;4.1;0.8;0.5;3.5;2018-07-10 15:57:52.579241
82;6.1;0.8;0.5;2.5;2018-07-10 15:57:53.580465
89;6.1;0.8;0.5;1.5;2018-07-10 15:57:54.581682
