Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
99;6.1;0.8;0.5;2.5;2018-07-17 19:13:39.973876
95;5.1;0.8;0.5;1.5;2018-07-17 19:13:40.975260
74;4.1;0.8;0.5;2.5;2018-07-17 19:13:41.975792
71;4.1;0.8;0.5;3.5;2018-07-17 19:13:42.977022
78;6.1;0.8;0.5;2.5;2018-07-17 19:13:43.978332
99;6.1;0.8;0.5;1.5;2018-07-17 19:13:44.979606
86;5.1;0.8;0.5;1.5;2018-07-17 19:13:45.980889
96;6.1;0.8;0.5;2.5;2018-07-17 19:13:46.982175
88;6.1;0.8;0.5;2.5;2018-07-17 19:13:47.983495
83;4.1;0.8;0.5;2.5;2018-07-17 19:13:48.984796
95;5.1;0.8;0.5;3.5;2018-07-17 19:13:49.986100
76;4.1;0.8;0.5;2.5;2018-07-17 19:13:50.987405
91;4.1;0.8;0.5;1.5;2018-07-17 19:13:51.988737
94;4.1;0.8;0.5;3.5;2018-07-17 19:13:52.990066
95;4.1;0.8;0.5;3.5;2018-07-17 19:13:53.991370
92;5.1;0.8;0.5;2.5;2018-07-17 19:13:54.992876
76;5.1;0.8;0.5;2.5;2018-07-17 19:13:55.994301
92;6.1;0.8;0.5;2.5;2018-07-17 19:13:56.995613
70;4.1;0.8;0.5;3.5;2018-07-17 19:13:57.996962
77;5.1;0.8;0.5;2.5;2018-07-17 19:13:58.998290
75;5.1;0.8;0.5;2.5;2018-07-17 19:13:59.999593
100;4.1;0.8;0.5;3.5;2018-07-17 19:14:01.000940
72;4.1;0.8;0.5;2.5;2018-07-17 19:14:02.002297
88;6.1;0.8;0.5;2.5;2018-07-17 19:14:03.003648
86;5.1;0.8;0.5;1.5;2018-07-17 19:14:04.004998
82;4.1;0.8;0.5;2.5;2018-07-17 19:14:05.006336
78;5.1;0.8;0.5;2.5;2018-07-17 19:14:06.007678
84;6.1;0.8;0.5;2.5;2018-07-17 19:14:07.009011
86;5.1;0.8;0.5;2.5;2018-07-17 19:14:08.010333
90;5.1;0.8;0.5;2.5;2018-07-17 19:14:09.011551
98;5.1;0.8;0.5;3.5;2018-07-17 19:14:10.012838
100;5.1;0.8;0.5;1.5;2018-07-17 19:14:11.014157
100;6.1;0.8;0.5;1.5;2018-07-17 19:14:12.015471
76;4.1;0.8;0.5;2.5;2018-07-17 19:14:13.016774
85;5.1;0.8;0.5;2.5;2018-07-17 19:14:14.018097
83;6.1;0.8;0.5;3.5;2018-07-17 19:14:15.019427
88;4.1;0.8;0.5;3.5;2018-07-17 19:14:16.020745
95;5.1;0.8;0.5;2.5;2018-07-17 19:14:17.022343
88;6.1;0.8;0.5;1.5;2018-07-17 19:14:18.023793
96;4.1;0.8;0.5;2.5;2018-07-17 19:14:19.025233
96;6.1;0.8;0.5;1.5;2018-07-17 19:14:20.026817
99;4.1;0.8;0.5;2.5;2018-07-17 19:14:21.028271
74;5.1;0.8;0.5;2.5;2018-07-17 19:14:22.029805
77;6.1;0.8;0.5;3.5;2018-07-17 19:14:23.031378
71;5.1;0.8;0.5;3.5;2018-07-17 19:14:24.032778
74;6.1;0.8;0.5;1.5;2018-07-17 19:14:25.034082
97;6.1;0.8;0.5;1.5;2018-07-17 19:14:26.035579
76;4.1;0.8;0.5;1.5;2018-07-17 19:14:27.037028
91;4.1;0.8;0.5;2.5;2018-07-17 19:14:28.038461
90;5.1;0.8;0.5;3.5;2018-07-17 19:14:29.040026
91;5.1;0.8;0.5;3.5;2018-07-17 19:14:30.041456
78;4.1;0.8;0.5;2.5;2018-07-17 19:14:31.042882
99;6.1;0.8;0.5;3.5;2018-07-17 19:14:32.044377
96;4.1;0.8;0.5;1.5;2018-07-17 19:14:33.045702
90;4.1;0.8;0.5;1.5;2018-07-17 19:14:34.046998
72;6.1;0.8;0.5;3.5;2018-07-17 19:14:35.048301
80;6.1;0.8;0.5;3.5;2018-07-17 19:14:36.049548
97;4.1;0.8;0.5;1.5;2018-07-17 19:14:37.050861
74;6.1;0.8;0.5;3.5;2018-07-17 19:14:38.051814
87;5.1;0.8;0.5;2.5;2018-07-17 19:14:39.053070
75;5.1;0.8;0.5;2.5;2018-07-17 19:14:40.054532
84;4.1;0.8;0.5;2.5;2018-07-17 19:14:41.055798
86;6.1;0.8;0.5;3.5;2018-07-17 19:14:42.057032
84;6.1;0.8;0.5;3.5;2018-07-17 19:14:43.058312
92;5.1;0.8;0.5;3.5;2018-07-17 19:14:44.059646
90;4.1;0.8;0.5;2.5;2018-07-17 19:14:45.060974
76;6.1;0.8;0.5;3.5;2018-07-17 19:14:46.062511
98;6.1;0.8;0.5;3.5;2018-07-17 19:14:47.064170
76;6.1;0.8;0.5;1.5;2018-07-17 19:14:48.065614
97;6.1;0.8;0.5;2.5;2018-07-17 19:14:49.066917
95;6.1;0.8;0.5;2.5;2018-07-17 19:14:50.068228
74;6.1;0.8;0.5;2.5;2018-07-17 19:14:51.069530
71;4.1;0.8;0.5;3.5;2018-07-17 19:14:52.070843
95;6.1;0.8;0.5;3.5;2018-07-17 19:14:53.072370
85;4.1;0.8;0.5;1.5;2018-07-17 19:14:54.073819
84;4.1;0.8;0.5;1.5;2018-07-17 19:14:55.075364
75;5.1;0.8;0.5;2.5;2018-07-17 19:14:56.076987
82;6.1;0.8;0.5;2.5;2018-07-17 19:14:57.078412
75;5.1;0.8;0.5;2.5;2018-07-17 19:14:58.079936
80;5.1;0.8;0.5;3.5;2018-07-17 19:14:59.081299
90;6.1;0.8;0.5;2.5;2018-07-17 19:15:00.082523
85;6.1;0.8;0.5;1.5;2018-07-17 19:15:01.083786
92;5.1;0.8;0.5;1.5;2018-07-17 19:15:02.084952
99;6.1;0.8;0.5;3.5;2018-07-17 19:15:03.086261
72;6.1;0.8;0.5;3.5;2018-07-17 19:15:04.087817
