Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
97;4.1;0.8;0.5;2.5;2018-07-17 19:36:14.131734
95;5.1;0.8;0.5;2.5;2018-07-17 19:36:15.133260
77;5.1;0.8;0.5;1.5;2018-07-17 19:36:16.134500
74;5.1;0.8;0.5;1.5;2018-07-17 19:36:17.135730
98;5.1;0.8;0.5;3.5;2018-07-17 19:36:18.136977
92;6.1;0.8;0.5;1.5;2018-07-17 19:36:19.138213
86;6.1;0.8;0.5;1.5;2018-07-17 19:36:20.139453
84;5.1;0.8;0.5;1.5;2018-07-17 19:36:21.140707
77;5.1;0.8;0.5;3.5;2018-07-17 19:36:22.141936
79;4.1;0.8;0.5;2.5;2018-07-17 19:36:23.143163
84;6.1;0.8;0.5;2.5;2018-07-17 19:36:24.144403
72;6.1;0.8;0.5;2.5;2018-07-17 19:36:25.145637
76;4.1;0.8;0.5;3.5;2018-07-17 19:36:26.146875
71;6.1;0.8;0.5;3.5;2018-07-17 19:36:27.148109
77;6.1;0.8;0.5;1.5;2018-07-17 19:36:28.149352
84;4.1;0.8;0.5;2.5;2018-07-17 19:36:29.150583
71;6.1;0.8;0.5;1.5;2018-07-17 19:36:30.151822
97;4.1;0.8;0.5;3.5;2018-07-17 19:36:31.153056
90;4.1;0.8;0.5;1.5;2018-07-17 19:36:32.154293
73;4.1;0.8;0.5;3.5;2018-07-17 19:36:33.155515
71;4.1;0.8;0.5;3.5;2018-07-17 19:36:34.156749
75;5.1;0.8;0.5;1.5;2018-07-17 19:36:35.158009
75;6.1;0.8;0.5;3.5;2018-07-17 19:36:36.159252
83;5.1;0.8;0.5;1.5;2018-07-17 19:36:37.160481
97;5.1;0.8;0.5;2.5;2018-07-17 19:36:38.161722
92;6.1;0.8;0.5;3.5;2018-07-17 19:36:39.162961
82;6.1;0.8;0.5;1.5;2018-07-17 19:36:40.164205
95;5.1;0.8;0.5;2.5;2018-07-17 19:36:41.165444
76;4.1;0.8;0.5;2.5;2018-07-17 19:36:42.166692
79;6.1;0.8;0.5;2.5;2018-07-17 19:36:43.167922
84;6.1;0.8;0.5;3.5;2018-07-17 19:36:44.169144
94;6.1;0.8;0.5;1.5;2018-07-17 19:36:45.170384
89;5.1;0.8;0.5;3.5;2018-07-17 19:36:46.171619
89;6.1;0.8;0.5;3.5;2018-07-17 19:36:47.172855
89;4.1;0.8;0.5;2.5;2018-07-17 19:36:48.174094
74;6.1;0.8;0.5;3.5;2018-07-17 19:36:49.175341
78;6.1;0.8;0.5;1.5;2018-07-17 19:36:50.176559
73;4.1;0.8;0.5;1.5;2018-07-17 19:36:51.177786
80;5.1;0.8;0.5;2.5;2018-07-17 19:36:52.179005
93;6.1;0.8;0.5;2.5;2018-07-17 19:36:53.180221
93;5.1;0.8;0.5;1.5;2018-07-17 19:36:54.181446
95;6.1;0.8;0.5;3.5;2018-07-17 19:36:55.182714
73;5.1;0.8;0.5;3.5;2018-07-17 19:36:56.183988
90;4.1;0.8;0.5;3.5;2018-07-17 19:36:57.185227
75;6.1;0.8;0.5;1.5;2018-07-17 19:36:58.186598
78;5.1;0.8;0.5;1.5;2018-07-17 19:36:59.187929
97;4.1;0.8;0.5;1.5;2018-07-17 19:37:00.189147
78;5.1;0.8;0.5;1.5;2018-07-17 19:37:01.190382
71;5.1;0.8;0.5;2.5;2018-07-17 19:37:02.191622
100;4.1;0.8;0.5;1.5;2018-07-17 19:37:03.192877
77;4.1;0.8;0.5;1.5;2018-07-17 19:37:04.194107
97;5.1;0.8;0.5;2.5;2018-07-17 19:37:05.195342
83;5.1;0.8;0.5;1.5;2018-07-17 19:37:06.196584
91;6.1;0.8;0.5;2.5;2018-07-17 19:37:07.197846
72;6.1;0.8;0.5;1.5;2018-07-17 19:37:08.199095
100;5.1;0.8;0.5;3.5;2018-07-17 19:37:09.200340
83;5.1;0.8;0.5;2.5;2018-07-17 19:37:10.201584
81;4.1;0.8;0.5;1.5;2018-07-17 19:37:11.202849
94;4.1;0.8;0.5;1.5;2018-07-17 19:37:12.204091
97;5.1;0.8;0.5;1.5;2018-07-17 19:37:13.205336
97;6.1;0.8;0.5;3.5;2018-07-17 19:37:14.206576
85;5.1;0.8;0.5;1.5;2018-07-17 19:37:15.207818
80;4.1;0.8;0.5;3.5;2018-07-17 19:37:16.209036
73;4.1;0.8;0.5;2.5;2018-07-17 19:37:17.210279
84;4.1;0.8;0.5;1.5;2018-07-17 19:37:18.211510
76;6.1;0.8;0.5;3.5;2018-07-17 19:37:19.212748
96;4.1;0.8;0.5;3.5;2018-07-17 19:37:20.213986
71;4.1;0.8;0.5;2.5;2018-07-17 19:37:21.215197
91;5.1;0.8;0.5;3.5;2018-07-17 19:37:22.216426
79;6.1;0.8;0.5;3.5;2018-07-17 19:37:23.217663
96;6.1;0.8;0.5;2.5;2018-07-17 19:37:24.218911
93;4.1;0.8;0.5;1.5;2018-07-17 19:37:25.220139
74;5.1;0.8;0.5;2.5;2018-07-17 19:37:26.221380
92;4.1;0.8;0.5;3.5;2018-07-17 19:37:27.222615
85;5.1;0.8;0.5;2.5;2018-07-17 19:37:28.223870
85;4.1;0.8;0.5;3.5;2018-07-17 19:37:29.225121
94;4.1;0.8;0.5;3.5;2018-07-17 19:37:30.226355
79;6.1;0.8;0.5;2.5;2018-07-17 19:37:31.227359
83;5.1;0.8;0.5;1.5;2018-07-17 19:37:32.228127
72;4.1;0.8;0.5;3.5;2018-07-17 19:37:33.229382
93;4.1;0.8;0.5;3.5;2018-07-17 19:37:34.230612
93;6.1;0.8;0.5;1.5;2018-07-17 19:37:35.231849
75;4.1;0.8;0.5;3.5;2018-07-17 19:37:36.233094
99;4.1;0.8;0.5;3.5;2018-07-17 19:37:37.234318
78;6.1;0.8;0.5;3.5;2018-07-17 19:37:38.235535
70;4.1;0.8;0.5;2.5;2018-07-17 19:37:39.236760
82;5.1;0.8;0.5;2.5;2018-07-17 19:37:40.237977
70;4.1;0.8;0.5;3.5;2018-07-17 19:37:41.239208
82;5.1;0.8;0.5;3.5;2018-07-17 19:37:42.240008
70;6.1;0.8;0.5;2.5;2018-07-17 19:37:43.241237
84;5.1;0.8;0.5;1.5;2018-07-17 19:37:44.242492
79;5.1;0.8;0.5;2.5;2018-07-17 19:37:45.243744
76;4.1;0.8;0.5;2.5;2018-07-17 19:37:46.244978
85;5.1;0.8;0.5;2.5;2018-07-17 19:37:47.246228
82;4.1;0.8;0.5;2.5;2018-07-17 19:37:48.247429
81;4.1;0.8;0.5;1.5;2018-07-17 19:37:49.248658
72;4.1;0.8;0.5;3.5;2018-07-17 19:37:50.249906
100;6.1;0.8;0.5;3.5;2018-07-17 19:37:51.251159
83;4.1;0.8;0.5;2.5;2018-07-17 19:37:52.252401
73;6.1;0.8;0.5;1.5;2018-07-17 19:37:53.253650
76;6.1;0.8;0.5;1.5;2018-07-17 19:37:54.254902
95;5.1;0.8;0.5;1.5;2018-07-17 19:37:55.256164
93;4.1;0.8;0.5;3.5;2018-07-17 19:37:56.257393
93;6.1;0.8;0.5;3.5;2018-07-17 19:37:57.258625
85;5.1;0.8;0.5;1.5;2018-07-17 19:37:58.259862
87;4.1;0.8;0.5;1.5;2018-07-17 19:37:59.261099
97;5.1;0.8;0.5;2.5;2018-07-17 19:38:00.262338
89;4.1;0.8;0.5;2.5;2018-07-17 19:38:01.263575
75;4.1;0.8;0.5;3.5;2018-07-17 19:38:02.264820
75;5.1;0.8;0.5;2.5;2018-07-17 19:38:03.266062
95;5.1;0.8;0.5;2.5;2018-07-17 19:38:04.267286
78;4.1;0.8;0.5;2.5;2018-07-17 19:38:05.267785
90;5.1;0.8;0.5;2.5;2018-07-17 19:38:06.269032
84;6.1;0.8;0.5;3.5;2018-07-17 19:38:07.270271
70;4.1;0.8;0.5;3.5;2018-07-17 19:38:08.271492
70;6.1;0.8;0.5;3.5;2018-07-17 19:38:09.272709
95;4.1;0.8;0.5;1.5;2018-07-17 19:38:10.273928
84;4.1;0.8;0.5;1.5;2018-07-17 19:38:11.275141
75;6.1;0.8;0.5;2.5;2018-07-17 19:38:12.276337
99;5.1;0.8;0.5;2.5;2018-07-17 19:38:13.277551
78;4.1;0.8;0.5;2.5;2018-07-17 19:38:14.278764
93;5.1;0.8;0.5;2.5;2018-07-17 19:38:15.279977
89;4.1;0.8;0.5;2.5;2018-07-17 19:38:16.281207
86;6.1;0.8;0.5;1.5;2018-07-17 19:38:17.282430
84;4.1;0.8;0.5;3.5;2018-07-17 19:38:18.283647
76;4.1;0.8;0.5;2.5;2018-07-17 19:38:19.284849
96;5.1;0.8;0.5;3.5;2018-07-17 19:38:20.286071
99;4.1;0.8;0.5;2.5;2018-07-17 19:38:21.287298
92;5.1;0.8;0.5;3.5;2018-07-17 19:38:22.288506
98;5.1;0.8;0.5;3.5;2018-07-17 19:38:23.289703
93;5.1;0.8;0.5;3.5;2018-07-17 19:38:24.290919
83;5.1;0.8;0.5;2.5;2018-07-17 19:38:25.292141
94;5.1;0.8;0.5;3.5;2018-07-17 19:38:26.293355
76;6.1;0.8;0.5;3.5;2018-07-17 19:38:27.294576
96;4.1;0.8;0.5;3.5;2018-07-17 19:38:28.295790
85;5.1;0.8;0.5;1.5;2018-07-17 19:38:29.297004
83;6.1;0.8;0.5;2.5;2018-07-17 19:38:30.298246
90;5.1;0.8;0.5;2.5;2018-07-17 19:38:31.299582
84;6.1;0.8;0.5;3.5;2018-07-17 19:38:32.301126
70;4.1;0.8;0.5;2.5;2018-07-17 19:38:33.302514
79;5.1;0.8;0.5;3.5;2018-07-17 19:38:34.304037
92;5.1;0.8;0.5;1.5;2018-07-17 19:38:35.305366
75;4.1;0.8;0.5;1.5;2018-07-17 19:38:36.306595
71;6.1;0.8;0.5;3.5;2018-07-17 19:38:37.307835
72;5.1;0.8;0.5;1.5;2018-07-17 19:38:38.309108
85;4.1;0.8;0.5;3.5;2018-07-17 19:38:39.310400
83;6.1;0.8;0.5;2.5;2018-07-17 19:38:40.311648
100;6.1;0.8;0.5;3.5;2018-07-17 19:38:41.312897
81;6.1;0.8;0.5;2.5;2018-07-17 19:38:42.314140
97;5.1;0.8;0.5;2.5;2018-07-17 19:38:43.315383
98;4.1;0.8;0.5;2.5;2018-07-17 19:38:44.316624
76;5.1;0.8;0.5;1.5;2018-07-17 19:38:45.317873
83;5.1;0.8;0.5;1.5;2018-07-17 19:38:46.319114
72;4.1;0.8;0.5;2.5;2018-07-17 19:38:47.320368
71;4.1;0.8;0.5;2.5;2018-07-17 19:38:48.321611
84;5.1;0.8;0.5;1.5;2018-07-17 19:38:49.322864
98;6.1;0.8;0.5;1.5;2018-07-17 19:38:50.324124
90;6.1;0.8;0.5;1.5;2018-07-17 19:38:51.325380
98;4.1;0.8;0.5;1.5;2018-07-17 19:38:52.326618
98;6.1;0.8;0.5;1.5;2018-07-17 19:38:53.327866
91;4.1;0.8;0.5;3.5;2018-07-17 19:38:54.328974
94;5.1;0.8;0.5;3.5;2018-07-17 19:38:55.330245
90;5.1;0.8;0.5;1.5;2018-07-17 19:38:56.331492
80;5.1;0.8;0.5;2.5;2018-07-17 19:38:57.332708
94;4.1;0.8;0.5;2.5;2018-07-17 19:38:58.333929
79;4.1;0.8;0.5;2.5;2018-07-17 19:38:59.335151
70;5.1;0.8;0.5;1.5;2018-07-17 19:39:00.336375
89;6.1;0.8;0.5;1.5;2018-07-17 19:39:01.337597
86;6.1;0.8;0.5;1.5;2018-07-17 19:39:02.338814
98;4.1;0.8;0.5;1.5;2018-07-17 19:39:03.340030
77;4.1;0.8;0.5;1.5;2018-07-17 19:39:04.341250
80;5.1;0.8;0.5;2.5;2018-07-17 19:39:05.342487
99;5.1;0.8;0.5;2.5;2018-07-17 19:39:06.343753
92;4.1;0.8;0.5;3.5;2018-07-17 19:39:07.344987
73;5.1;0.8;0.5;1.5;2018-07-17 19:39:08.346210
79;4.1;0.8;0.5;3.5;2018-07-17 19:39:09.347427
91;4.1;0.8;0.5;3.5;2018-07-17 19:39:10.348645
79;6.1;0.8;0.5;1.5;2018-07-17 19:39:11.349872
78;5.1;0.8;0.5;2.5;2018-07-17 19:39:12.351103
90;5.1;0.8;0.5;3.5;2018-07-17 19:39:13.352373
98;5.1;0.8;0.5;1.5;2018-07-17 19:39:14.353595
74;5.1;0.8;0.5;2.5;2018-07-17 19:39:15.354821
89;5.1;0.8;0.5;2.5;2018-07-17 19:39:16.356049
80;6.1;0.8;0.5;1.5;2018-07-17 19:39:17.357273
73;4.1;0.8;0.5;2.5;2018-07-17 19:39:18.358509
70;4.1;0.8;0.5;2.5;2018-07-17 19:39:19.359746
76;4.1;0.8;0.5;2.5;2018-07-17 19:39:20.360968
86;6.1;0.8;0.5;1.5;2018-07-17 19:39:21.362217
94;4.1;0.8;0.5;1.5;2018-07-17 19:39:22.363482
70;5.1;0.8;0.5;2.5;2018-07-17 19:39:23.364697
79;4.1;0.8;0.5;3.5;2018-07-17 19:39:24.365916
90;4.1;0.8;0.5;1.5;2018-07-17 19:39:25.367139
100;6.1;0.8;0.5;2.5;2018-07-17 19:39:26.368357
95;6.1;0.8;0.5;1.5;2018-07-17 19:39:27.369578
86;5.1;0.8;0.5;3.5;2018-07-17 19:39:28.370785
100;4.1;0.8;0.5;2.5;2018-07-17 19:39:29.372029
78;6.1;0.8;0.5;2.5;2018-07-17 19:39:30.373247
93;4.1;0.8;0.5;3.5;2018-07-17 19:39:31.374675
78;5.1;0.8;0.5;1.5;2018-07-17 19:39:32.375898
72;6.1;0.8;0.5;3.5;2018-07-17 19:39:33.377122
77;4.1;0.8;0.5;1.5;2018-07-17 19:39:34.378340
72;5.1;0.8;0.5;1.5;2018-07-17 19:39:35.379564
90;6.1;0.8;0.5;3.5;2018-07-17 19:39:36.380791
90;4.1;0.8;0.5;1.5;2018-07-17 19:39:37.382012
88;5.1;0.8;0.5;2.5;2018-07-17 19:39:38.383230
91;6.1;0.8;0.5;2.5;2018-07-17 19:39:39.384450
97;4.1;0.8;0.5;1.5;2018-07-17 19:39:40.385670
87;5.1;0.8;0.5;2.5;2018-07-17 19:39:41.386892
90;5.1;0.8;0.5;2.5;2018-07-17 19:39:42.388119
70;4.1;0.8;0.5;3.5;2018-07-17 19:39:43.389349
93;4.1;0.8;0.5;2.5;2018-07-17 19:39:44.390577
99;4.1;0.8;0.5;1.5;2018-07-17 19:39:45.391810
90;4.1;0.8;0.5;3.5;2018-07-17 19:39:46.393037
99;4.1;0.8;0.5;2.5;2018-07-17 19:39:47.394266
80;6.1;0.8;0.5;2.5;2018-07-17 19:39:48.395491
75;6.1;0.8;0.5;3.5;2018-07-17 19:39:49.396724
83;6.1;0.8;0.5;3.5;2018-07-17 19:39:50.397950
73;4.1;0.8;0.5;3.5;2018-07-17 19:39:51.399183
74;4.1;0.8;0.5;1.5;2018-07-17 19:39:52.400415
86;4.1;0.8;0.5;2.5;2018-07-17 19:39:53.401654
91;6.1;0.8;0.5;1.5;2018-07-17 19:39:54.402886
84;4.1;0.8;0.5;1.5;2018-07-17 19:39:55.404118
73;6.1;0.8;0.5;3.5;2018-07-17 19:39:56.405370
71;4.1;0.8;0.5;2.5;2018-07-17 19:39:57.406584
78;4.1;0.8;0.5;3.5;2018-07-17 19:39:58.407780
75;5.1;0.8;0.5;1.5;2018-07-17 19:39:59.409016
70;5.1;0.8;0.5;1.5;2018-07-17 19:40:00.411823
84;5.1;0.8;0.5;2.5;2018-07-17 19:40:01.413071
97;6.1;0.8;0.5;3.5;2018-07-17 19:40:02.414723
73;5.1;0.8;0.5;2.5;2018-07-17 19:40:03.415898
99;5.1;0.8;0.5;2.5;2018-07-17 19:40:04.417398
91;5.1;0.8;0.5;3.5;2018-07-17 19:40:05.418768
99;5.1;0.8;0.5;2.5;2018-07-17 19:40:06.419796
84;6.1;0.8;0.5;2.5;2018-07-17 19:40:07.421029
74;5.1;0.8;0.5;2.5;2018-07-17 19:40:08.422420
83;5.1;0.8;0.5;2.5;2018-07-17 19:40:09.423768
98;4.1;0.8;0.5;3.5;2018-07-17 19:40:10.425165
72;6.1;0.8;0.5;1.5;2018-07-17 19:40:11.426502
91;6.1;0.8;0.5;1.5;2018-07-17 19:40:12.427750
75;4.1;0.8;0.5;2.5;2018-07-17 19:40:13.428977
97;5.1;0.8;0.5;2.5;2018-07-17 19:40:14.430511
94;4.1;0.8;0.5;3.5;2018-07-17 19:40:15.432009
80;4.1;0.8;0.5;3.5;2018-07-17 19:40:16.433243
89;4.1;0.8;0.5;3.5;2018-07-17 19:40:17.434477
73;5.1;0.8;0.5;2.5;2018-07-17 19:40:18.435717
73;4.1;0.8;0.5;3.5;2018-07-17 19:40:19.436951
