Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
100;6.1;0.8;0.5;2.5;2019-08-23 15:20:59.873000
82;6.1;0.8;0.5;3.5;2019-08-23 15:21:00.889000
82;5.1;0.8;0.5;3.5;2019-08-23 15:21:01.904000
86;4.1;0.8;0.5;2.5;2019-08-23 15:21:02.920000
70;5.1;0.8;0.5;2.5;2019-08-23 15:21:03.935000
89;6.1;0.8;0.5;1.5;2019-08-23 15:21:06.559000
91;5.1;0.8;0.5;1.5;2019-08-23 15:21:07.581000
72;4.1;0.8;0.5;2.5;2019-08-23 15:21:08.583000
71;4.1;0.8;0.5;3.5;2019-08-23 15:21:09.586000
87;4.1;0.8;0.5;2.5;2019-08-23 15:21:10.589000
83;5.1;0.8;0.5;2.5;2019-08-23 15:21:11.591000
99;4.1;0.8;0.5;3.5;2019-08-23 15:21:12.594000
91;4.1;0.8;0.5;1.5;2019-08-23 15:21:13.596000
91;5.1;0.8;0.5;1.5;2019-08-23 15:21:14.599000
92;4.1;0.8;0.5;3.5;2019-08-23 15:21:15.602000
74;6.1;0.8;0.5;2.5;2019-08-23 15:21:16.604000
86;6.1;0.8;0.5;3.5;2019-08-23 15:21:17.607000
86;4.1;0.8;0.5;2.5;2019-08-23 15:21:18.609000
74;5.1;0.8;0.5;2.5;2019-08-23 15:21:19.612000
99;5.1;0.8;0.5;3.5;2019-08-23 15:21:20.615000
95;6.1;0.8;0.5;3.5;2019-08-23 15:21:21.617000
83;5.1;0.8;0.5;2.5;2019-08-23 15:21:22.620000
81;5.1;0.8;0.5;2.5;2019-08-23 15:21:23.622000
73;6.1;0.8;0.5;3.5;2019-08-23 15:21:24.625000
83;5.1;0.8;0.5;3.5;2019-08-23 15:21:25.628000
95;6.1;0.8;0.5;2.5;2019-08-23 15:21:26.630000
73;5.1;0.8;0.5;1.5;2019-08-23 15:21:27.633000
86;5.1;0.8;0.5;1.5;2019-08-23 15:21:28.635000
78;6.1;0.8;0.5;1.5;2019-08-23 15:21:29.638000
78;5.1;0.8;0.5;1.5;2019-08-23 15:21:30.641000
84;5.1;0.8;0.5;2.5;2019-08-23 15:21:31.643000
77;4.1;0.8;0.5;3.5;2019-08-23 15:21:32.646000
88;4.1;0.8;0.5;1.5;2019-08-23 15:21:33.648000
94;6.1;0.8;0.5;1.5;2019-08-23 15:21:34.651000
93;6.1;0.8;0.5;2.5;2019-08-23 15:21:35.653000
87;6.1;0.8;0.5;2.5;2019-08-23 15:21:36.656000
76;4.1;0.8;0.5;3.5;2019-08-23 15:21:37.658000
77;4.1;0.8;0.5;3.5;2019-08-23 15:21:38.660000
88;4.1;0.8;0.5;2.5;2019-08-23 15:21:39.663000
84;5.1;0.8;0.5;1.5;2019-08-23 15:21:40.666000
77;6.1;0.8;0.5;3.5;2019-08-23 15:21:41.668000
98;5.1;0.8;0.5;2.5;2019-08-23 15:21:42.671000
78;4.1;0.8;0.5;3.5;2019-08-23 15:21:43.673000
70;6.1;0.8;0.5;2.5;2019-08-23 15:21:44.676000
95;4.1;0.8;0.5;2.5;2019-08-23 15:21:45.678000
78;4.1;0.8;0.5;2.5;2019-08-23 15:21:46.681000
91;6.1;0.8;0.5;2.5;2019-08-23 15:21:47.684000
84;4.1;0.8;0.5;2.5;2019-08-23 15:21:48.686000
85;4.1;0.8;0.5;3.5;2019-08-23 15:21:49.688000
78;5.1;0.8;0.5;1.5;2019-08-23 15:21:50.691000
74;4.1;0.8;0.5;3.5;2019-08-23 15:21:51.693000
73;5.1;0.8;0.5;3.5;2019-08-23 15:21:52.696000
86;6.1;0.8;0.5;3.5;2019-08-23 15:21:53.699000
100;4.1;0.8;0.5;1.5;2019-08-23 15:21:54.702000
86;6.1;0.8;0.5;1.5;2019-08-23 15:21:55.704000
72;4.1;0.8;0.5;1.5;2019-08-23 15:21:56.707000
81;6.1;0.8;0.5;3.5;2019-08-23 15:21:57.709000
97;4.1;0.8;0.5;2.5;2019-08-23 15:21:58.712000
84;5.1;0.8;0.5;3.5;2019-08-23 15:21:59.714000
79;5.1;0.8;0.5;1.5;2019-08-23 15:22:00.717000
84;5.1;0.8;0.5;3.5;2019-08-23 15:22:01.719000
84;5.1;0.8;0.5;1.5;2019-08-23 15:22:02.722000
93;6.1;0.8;0.5;2.5;2019-08-23 15:22:03.725000
93;6.1;0.8;0.5;1.5;2019-08-23 15:22:04.727000
88;4.1;0.8;0.5;2.5;2019-08-23 15:22:05.730000
91;6.1;0.8;0.5;2.5;2019-08-23 15:22:06.732000
74;5.1;0.8;0.5;1.5;2019-08-23 15:22:07.735000
75;4.1;0.8;0.5;1.5;2019-08-23 15:22:08.737000
93;5.1;0.8;0.5;3.5;2019-08-23 15:22:09.740000
70;4.1;0.8;0.5;1.5;2019-08-23 15:22:10.742000
74;4.1;0.8;0.5;1.5;2019-08-23 15:22:11.745000
100;4.1;0.8;0.5;1.5;2019-08-23 15:22:12.747000
98;6.1;0.8;0.5;3.5;2019-08-23 15:22:13.750000
72;5.1;0.8;0.5;1.5;2019-08-23 15:22:14.753000
84;5.1;0.8;0.5;3.5;2019-08-23 15:22:15.755000
89;4.1;0.8;0.5;3.5;2019-08-23 15:22:16.758000
89;5.1;0.8;0.5;3.5;2019-08-23 15:22:17.761000
71;5.1;0.8;0.5;1.5;2019-08-23 15:22:18.763000
74;6.1;0.8;0.5;2.5;2019-08-23 15:22:19.765000
70;5.1;0.8;0.5;3.5;2019-08-23 15:22:20.768000
81;6.1;0.8;0.5;2.5;2019-08-23 15:22:21.770000
83;6.1;0.8;0.5;3.5;2019-08-23 15:22:22.773000
82;5.1;0.8;0.5;3.5;2019-08-23 15:22:23.775000
96;4.1;0.8;0.5;3.5;2019-08-23 15:22:24.778000
97;5.1;0.8;0.5;3.5;2019-08-23 15:22:25.780000
100;6.1;0.8;0.5;1.5;2019-08-23 15:22:26.783000
80;5.1;0.8;0.5;1.5;2019-08-23 15:22:27.785000
89;6.1;0.8;0.5;1.5;2019-08-23 15:22:28.788000
70;5.1;0.8;0.5;1.5;2019-08-23 15:22:29.790000
79;5.1;0.8;0.5;1.5;2019-08-23 15:22:30.808000
96;5.1;0.8;0.5;1.5;2019-08-23 15:22:31.811000
80;4.1;0.8;0.5;1.5;2019-08-23 15:22:32.813000
74;4.1;0.8;0.5;1.5;2019-08-23 15:22:33.816000
88;4.1;0.8;0.5;1.5;2019-08-23 15:22:34.818000
83;4.1;0.8;0.5;2.5;2019-08-23 15:22:35.821000
83;6.1;0.8;0.5;2.5;2019-08-23 15:22:36.823000
94;4.1;0.8;0.5;2.5;2019-08-23 15:22:37.826000
75;5.1;0.8;0.5;3.5;2019-08-23 15:22:38.828000
81;5.1;0.8;0.5;2.5;2019-08-23 15:22:39.831000
92;6.1;0.8;0.5;2.5;2019-08-23 15:22:40.833000
97;4.1;0.8;0.5;3.5;2019-08-23 15:22:41.836000
89;4.1;0.8;0.5;3.5;2019-08-23 15:22:42.838000
99;6.1;0.8;0.5;1.5;2019-08-23 15:22:43.841000
100;5.1;0.8;0.5;3.5;2019-08-23 15:22:44.843000
73;6.1;0.8;0.5;3.5;2019-08-23 15:22:45.861000
72;5.1;0.8;0.5;2.5;2019-08-23 15:22:46.864000
73;5.1;0.8;0.5;3.5;2019-08-23 15:22:47.888000
87;5.1;0.8;0.5;3.5;2019-08-23 15:22:48.891000
96;4.1;0.8;0.5;2.5;2019-08-23 15:22:49.894000
