Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
81;4.1;0.8;0.5;3.5;2018-07-18 19:55:40.778822
88;5.1;0.8;0.5;1.5;2018-07-18 19:55:41.780200
88;6.1;0.8;0.5;1.5;2018-07-18 19:55:42.781469
78;4.1;0.8;0.5;3.5;2018-07-18 19:55:43.782717
73;4.1;0.8;0.5;1.5;2018-07-18 19:55:44.783975
86;6.1;0.8;0.5;1.5;2018-07-18 19:55:45.784578
75;5.1;0.8;0.5;1.5;2018-07-18 19:55:46.785399
71;5.1;0.8;0.5;1.5;2018-07-18 19:55:47.785871
70;6.1;0.8;0.5;1.5;2018-07-18 19:55:48.787148
79;4.1;0.8;0.5;3.5;2018-07-18 19:55:49.788375
74;5.1;0.8;0.5;2.5;2018-07-18 19:55:50.789598
71;4.1;0.8;0.5;2.5;2018-07-18 19:55:51.790823
74;4.1;0.8;0.5;2.5;2018-07-18 19:55:52.792045
85;4.1;0.8;0.5;3.5;2018-07-18 19:55:53.793265
82;6.1;0.8;0.5;2.5;2018-07-18 19:55:54.794484
90;4.1;0.8;0.5;1.5;2018-07-18 19:55:55.795709
71;5.1;0.8;0.5;2.5;2018-07-18 19:55:56.796932
71;4.1;0.8;0.5;3.5;2018-07-18 19:55:57.798152
79;4.1;0.8;0.5;2.5;2018-07-18 19:55:58.799372
99;6.1;0.8;0.5;2.5;2018-07-18 19:55:59.800600
71;5.1;0.8;0.5;2.5;2018-07-18 19:56:00.801819
82;4.1;0.8;0.5;3.5;2018-07-18 19:56:01.803042
89;6.1;0.8;0.5;3.5;2018-07-18 19:56:02.804258
94;5.1;0.8;0.5;3.5;2018-07-18 19:56:03.805482
73;4.1;0.8;0.5;2.5;2018-07-18 19:56:04.806700
78;4.1;0.8;0.5;3.5;2018-07-18 19:56:05.807929
81;4.1;0.8;0.5;1.5;2018-07-18 19:56:06.809143
100;5.1;0.8;0.5;2.5;2018-07-18 19:56:07.810366
86;5.1;0.8;0.5;2.5;2018-07-18 19:56:08.811570
76;5.1;0.8;0.5;1.5;2018-07-18 19:56:09.812809
99;6.1;0.8;0.5;2.5;2018-07-18 19:56:10.814024
91;5.1;0.8;0.5;3.5;2018-07-18 19:56:11.815251
71;6.1;0.8;0.5;2.5;2018-07-18 19:56:12.816482
70;4.1;0.8;0.5;3.5;2018-07-18 19:56:13.817850
90;4.1;0.8;0.5;3.5;2018-07-18 19:56:14.819067
73;5.1;0.8;0.5;1.5;2018-07-18 19:56:15.819941
75;5.1;0.8;0.5;3.5;2018-07-18 19:56:16.821152
74;6.1;0.8;0.5;1.5;2018-07-18 19:56:17.822363
74;6.1;0.8;0.5;3.5;2018-07-18 19:56:18.823591
72;6.1;0.8;0.5;3.5;2018-07-18 19:56:19.824819
84;5.1;0.8;0.5;2.5;2018-07-18 19:56:20.826044
82;4.1;0.8;0.5;2.5;2018-07-18 19:56:21.827273
100;6.1;0.8;0.5;1.5;2018-07-18 19:56:22.828511
100;4.1;0.8;0.5;2.5;2018-07-18 19:56:23.829740
85;5.1;0.8;0.5;2.5;2018-07-18 19:56:24.830959
86;5.1;0.8;0.5;1.5;2018-07-18 19:56:25.832192
86;6.1;0.8;0.5;3.5;2018-07-18 19:56:26.833420
74;4.1;0.8;0.5;2.5;2018-07-18 19:56:27.834648
83;5.1;0.8;0.5;3.5;2018-07-18 19:56:28.835876
88;6.1;0.8;0.5;2.5;2018-07-18 19:56:29.837106
94;6.1;0.8;0.5;2.5;2018-07-18 19:56:30.838330
93;4.1;0.8;0.5;2.5;2018-07-18 19:56:31.839556
83;5.1;0.8;0.5;1.5;2018-07-18 19:56:32.840787
84;4.1;0.8;0.5;3.5;2018-07-18 19:56:33.842011
92;6.1;0.8;0.5;2.5;2018-07-18 19:56:34.843232
96;6.1;0.8;0.5;3.5;2018-07-18 19:56:35.844465
86;5.1;0.8;0.5;1.5;2018-07-18 19:56:36.845698
98;4.1;0.8;0.5;2.5;2018-07-18 19:56:37.846922
77;5.1;0.8;0.5;2.5;2018-07-18 19:56:38.848148
82;4.1;0.8;0.5;3.5;2018-07-18 19:56:39.849370
81;5.1;0.8;0.5;3.5;2018-07-18 19:56:40.850594
93;5.1;0.8;0.5;2.5;2018-07-18 19:56:41.851825
99;4.1;0.8;0.5;1.5;2018-07-18 19:56:42.853074
91;0.0;0.0;0.0;2.5;2018-07-18 19:56:43.854302
82;0.0;0.0;0.0;1.5;2018-07-18 19:56:44.855524
98;0.0;0.0;0.0;1.5;2018-07-18 19:56:45.856760
98;0.0;0.0;0.0;2.5;2018-07-18 19:56:46.858010
79;0.0;0.0;0.0;1.5;2018-07-18 19:56:47.859227
89;0.0;0.0;0.0;1.5;2018-07-18 19:56:48.860451
80;0.0;0.0;0.0;3.5;2018-07-18 19:56:49.861679
92;0.0;0.0;0.0;3.5;2018-07-18 19:56:50.862959
