Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
81;6.1;0.8;0.5;2.5;2018-07-26 18:51:56.717155
79;5.1;0.8;0.5;2.5;2018-07-26 18:51:57.726272
80;5.1;0.8;0.5;2.5;2018-07-26 18:51:58.727802
79;4.1;0.8;0.5;1.5;2018-07-26 18:51:59.729178
77;6.1;0.8;0.5;1.5;2018-07-26 18:52:00.730659
97;6.1;0.8;0.5;3.5;2018-07-26 18:52:01.732139
77;4.1;0.8;0.5;1.5;2018-07-26 18:52:02.748838
76;6.1;0.8;0.5;1.5;2018-07-26 18:52:03.750250
93;4.1;0.8;0.5;1.5;2018-07-26 18:52:04.751636
92;4.1;0.8;0.5;1.5;2018-07-26 18:52:05.753056
95;5.1;0.8;0.5;1.5;2018-07-26 18:52:06.754861
95;4.1;0.8;0.5;2.5;2018-07-26 18:52:07.755900
99;6.1;0.8;0.5;1.5;2018-07-26 18:52:08.757429
81;4.1;0.8;0.5;3.5;2018-07-26 18:52:09.758911
75;6.1;0.8;0.5;2.5;2018-07-26 18:52:10.760281
97;4.1;0.8;0.5;3.5;2018-07-26 18:52:11.761666
80;5.1;0.8;0.5;3.5;2018-07-26 18:52:12.766302
87;6.1;0.8;0.5;1.5;2018-07-26 18:52:13.767744
96;4.1;0.8;0.5;2.5;2018-07-26 18:52:14.768509
100;5.1;0.8;0.5;2.5;2018-07-26 18:52:15.770017
82;4.1;0.8;0.5;3.5;2018-07-26 18:52:16.771510
78;4.1;0.8;0.5;2.5;2018-07-26 18:52:17.789606
82;5.1;0.8;0.5;3.5;2018-07-26 18:52:18.791001
86;4.1;0.8;0.5;3.5;2018-07-26 18:52:19.792178
72;4.1;0.8;0.5;2.5;2018-07-26 18:52:20.793597
90;4.1;0.8;0.5;1.5;2018-07-26 18:52:21.795019
95;5.1;0.8;0.5;1.5;2018-07-26 18:52:22.802872
88;5.1;0.8;0.5;2.5;2018-07-26 18:52:23.804319
87;6.1;0.8;0.5;1.5;2018-07-26 18:52:24.805760
71;5.1;0.8;0.5;3.5;2018-07-26 18:52:25.807155
92;4.1;0.8;0.5;1.5;2018-07-26 18:52:26.808102
84;4.1;0.8;0.5;1.5;2018-07-26 18:52:27.809850
80;5.1;0.8;0.5;1.5;2018-07-26 18:52:28.811297
78;5.1;0.8;0.5;3.5;2018-07-26 18:52:29.812396
89;6.1;0.8;0.5;2.5;2018-07-26 18:52:30.813796
95;4.1;0.8;0.5;1.5;2018-07-26 18:52:31.815207
96;4.1;0.8;0.5;1.5;2018-07-26 18:52:32.819375
81;6.1;0.8;0.5;2.5;2018-07-26 18:52:33.820927
94;4.1;0.8;0.5;1.5;2018-07-26 18:52:34.822507
72;5.1;0.8;0.5;3.5;2018-07-26 18:52:35.823986
78;4.1;0.8;0.5;1.5;2018-07-26 18:52:36.825465
70;4.1;0.8;0.5;1.5;2018-07-26 18:52:37.826988
76;5.1;0.8;0.5;3.5;2018-07-26 18:52:38.828576
88;6.1;0.8;0.5;3.5;2018-07-26 18:52:39.845872
90;4.1;0.8;0.5;2.5;2018-07-26 18:52:40.847428
97;5.1;0.8;0.5;1.5;2018-07-26 18:52:41.848970
