Heartrate;Speed;Cadence;Steplenght;Inclination;Timestamp
87;5.1;0.8;0.5;1.5;2018-07-11 12:58:09.453375
72;4.1;0.8;0.5;2.5;2018-07-11 12:58:10.454752
100;5.1;0.8;0.5;2.5;2018-07-11 12:58:11.455956
77;4.1;0.8;0.5;1.5;2018-07-11 12:58:12.457160
86;5.1;0.8;0.5;3.5;2018-07-11 12:58:13.458363
100;4.1;0.8;0.5;1.5;2018-07-11 12:58:14.459566
91;4.1;0.8;0.5;1.5;2018-07-11 12:58:15.460765
83;6.1;0.8;0.5;3.5;2018-07-11 12:58:16.461976
97;6.1;0.8;0.5;1.5;2018-07-11 12:58:17.463152
86;0.0;0.0;0.0;2.5;2018-07-11 12:58:18.464345
78;0.0;0.0;0.0;2.5;2018-07-11 12:58:19.465578
